Task,participant,item,rule,Difficulty,TrialType,accuracy,rt,AgeGroup,rawrt
NounVerb,50,candle,ACTION,low,nonswitch,1,7.363089,Older,1576.7
NounVerb,50,strawberry,ACTION,low,nonswitch,1,7.196387,Older,1334.6
NounVerb,50,eye,ACTION,low,nonswitch,1,7.405252,Older,1644.6
NounVerb,50,broom,ACTION,low,nonswitch,1,7.535991,Older,1874.3
NounVerb,50,brain,ACTION,low,nonswitch,1,7.471591,Older,1757.4
NounVerb,50,present,ACTION,low,nonswitch,1,7.092241,Older,1202.6
NounVerb,50,brain,ACTION,low,nonswitch,1,7.582789,Older,1964.1
NounVerb,50,coat,ACTION,low,nonswitch,1,7.181744,Older,1315.2
NounVerb,50,ladder,ACTION,low,nonswitch,1,7.272329,Older,1439.9
NounVerb,50,newspaper,ACTION,low,nonswitch,1,7.136881,Older,1257.5
NounVerb,50,soap,ACTION,low,nonswitch,1,7.336676,Older,1535.6
NounVerb,50,coat,ACTION,low,nonswitch,1,7.192859,Older,1329.9
NounVerb,50,toy,ACTION,low,nonswitch,1,7.139026,Older,1260.2
NounVerb,50,suitcase,ACTION,low,nonswitch,1,7.320064,Older,1510.3
NounVerb,50,horse,ACTION,low,nonswitch,1,7.278077,Older,1448.2
NounVerb,50,suitcase,ACTION,low,nonswitch,1,7.179232,Older,1311.9
NounVerb,50,broom,ACTION,low,nonswitch,1,7.359468,Older,1571
NounVerb,50,cake,ACTION,low,nonswitch,1,7.086989,Older,1196.3
NounVerb,50,strawberry,ACTION,low,nonswitch,1,7.853061,Older,2573.6
NounVerb,50,toy,ACTION,low,nonswitch,1,7.327781,Older,1522
NounVerb,50,present,ACTION,low,nonswitch,1,7.663455,Older,2129.1
NounVerb,50,ladder,ACTION,low,nonswitch,1,6.820344,Older,916.3
NounVerb,50,pen,ACTION,low,nonswitch,1,7.510321,Older,1826.8
NounVerb,50,cup,ACTION,low,nonswitch,1,7.036588,Older,1137.5
NounVerb,50,plane,ACTION,low,nonswitch,1,6.952059,Older,1045.3
NounVerb,50,candle,ACTION,low,nonswitch,1,7.572606,Older,1944.2
NounVerb,50,eye,ACTION,low,nonswitch,1,7.133376,Older,1253.1
NounVerb,50,teeth,ACTION,low,nonswitch,1,7.302496,Older,1484
NounVerb,51,knife,ACTION,low,nonswitch,1,6.919486,Older,1011.8
NounVerb,51,plane,ACTION,low,nonswitch,1,7.058328,Older,1162.5
NounVerb,51,newspaper,ACTION,low,nonswitch,1,7.244228,Older,1400
NounVerb,51,teeth,ACTION,low,nonswitch,1,7.360613,Older,1572.8
NounVerb,51,pen,ACTION,low,nonswitch,1,7.026871,Older,1126.5
NounVerb,51,soap,ACTION,low,nonswitch,1,7.030061,Older,1130.1
NounVerb,51,cup,ACTION,low,nonswitch,1,7.107344,Older,1220.9
NounVerb,51,horse,ACTION,low,nonswitch,1,7.57168,Older,1942.4
NounVerb,51,knife,ACTION,low,nonswitch,1,7.074201,Older,1181.1
NounVerb,51,candle,ACTION,low,nonswitch,1,7.466914,Older,1749.2
NounVerb,51,trophy,ACTION,low,nonswitch,1,7.506317,Older,1819.5
NounVerb,51,strawberry,ACTION,low,nonswitch,1,7.026871,Older,1126.5
NounVerb,51,eye,ACTION,low,nonswitch,1,6.792681,Older,891.3
NounVerb,51,broom,ACTION,low,nonswitch,1,6.926086,Older,1018.5
NounVerb,51,brain,ACTION,low,nonswitch,1,6.997687,Older,1094.1
NounVerb,51,present,ACTION,low,nonswitch,1,7.27711,Older,1446.8
NounVerb,51,brain,ACTION,low,nonswitch,1,7.088826,Older,1198.5
NounVerb,51,coat,ACTION,low,nonswitch,1,6.95024,Older,1043.4
NounVerb,51,newspaper,ACTION,low,nonswitch,1,6.851502,Older,945.3
NounVerb,51,soap,ACTION,low,nonswitch,1,7.267246,Older,1432.6
NounVerb,51,coat,ACTION,low,nonswitch,1,6.847899,Older,941.9
NounVerb,51,toy,ACTION,low,nonswitch,1,7.384052,Older,1610.1
NounVerb,51,suitcase,ACTION,low,nonswitch,1,7.596041,Older,1990.3
NounVerb,51,suitcase,ACTION,low,nonswitch,1,6.991085,Older,1086.9
NounVerb,51,trophy,ACTION,low,nonswitch,1,7.316083,Older,1504.3
NounVerb,51,broom,ACTION,low,nonswitch,1,6.925792,Older,1018.2
NounVerb,51,strawberry,ACTION,low,nonswitch,1,7.665097,Older,2132.6
NounVerb,51,toy,ACTION,low,nonswitch,1,7.400437,Older,1636.7
NounVerb,51,ladder,ACTION,low,nonswitch,1,6.903848,Older,996.1
NounVerb,51,pen,ACTION,low,nonswitch,1,7.063733,Older,1168.8
NounVerb,51,cup,ACTION,low,nonswitch,1,7.056779,Older,1160.7
NounVerb,51,plane,ACTION,low,nonswitch,1,7.117368,Older,1233.2
NounVerb,51,candle,ACTION,low,nonswitch,1,6.958448,Older,1052
NounVerb,51,eye,ACTION,low,nonswitch,1,6.818049,Older,914.2
NounVerb,51,teeth,ACTION,low,nonswitch,1,6.933131,Older,1025.7
NounVerb,52,knife,ACTION,low,nonswitch,1,6.97532,Older,1069.9
NounVerb,52,plane,ACTION,low,nonswitch,1,6.948513,Older,1041.6
NounVerb,52,cake,ACTION,low,nonswitch,1,7.409439,Older,1651.5
NounVerb,52,newspaper,ACTION,low,nonswitch,1,7.217884,Older,1363.6
NounVerb,52,pen,ACTION,low,nonswitch,1,7.547871,Older,1896.7
NounVerb,52,soap,ACTION,low,nonswitch,1,6.959588,Older,1053.2
NounVerb,52,cup,ACTION,low,nonswitch,1,7.068087,Older,1173.9
NounVerb,52,horse,ACTION,low,nonswitch,1,7.343362,Older,1545.9
NounVerb,52,knife,ACTION,low,nonswitch,1,6.818487,Older,914.6
NounVerb,52,candle,ACTION,low,nonswitch,1,6.752154,Older,855.9
NounVerb,52,trophy,ACTION,low,nonswitch,1,7.468342,Older,1751.7
NounVerb,52,strawberry,ACTION,low,nonswitch,1,7.46514,Older,1746.1
NounVerb,52,eye,ACTION,low,nonswitch,1,6.817721,Older,913.9
NounVerb,52,broom,ACTION,low,nonswitch,1,6.953398,Older,1046.7
NounVerb,52,brain,ACTION,low,nonswitch,1,6.9409,Older,1033.7
NounVerb,52,present,ACTION,low,nonswitch,1,7.124881,Older,1242.5
NounVerb,52,brain,ACTION,low,nonswitch,1,7.019118,Older,1117.8
NounVerb,52,coat,ACTION,low,nonswitch,1,6.952155,Older,1045.4
NounVerb,52,ladder,ACTION,low,nonswitch,1,6.725034,Older,833
NounVerb,52,newspaper,ACTION,low,nonswitch,1,6.874509,Older,967.3
NounVerb,52,soap,ACTION,low,nonswitch,1,6.923136,Older,1015.5
NounVerb,52,coat,ACTION,low,nonswitch,1,6.905553,Older,997.8
NounVerb,52,toy,ACTION,low,nonswitch,1,7.073693,Older,1180.5
NounVerb,52,suitcase,ACTION,low,nonswitch,1,7.019207,Older,1117.9
NounVerb,52,horse,ACTION,low,nonswitch,1,6.94428,Older,1037.2
NounVerb,52,suitcase,ACTION,low,nonswitch,1,6.900529,Older,992.8
NounVerb,52,trophy,ACTION,low,nonswitch,1,7.200723,Older,1340.4
NounVerb,52,broom,ACTION,low,nonswitch,1,7.144249,Older,1266.8
NounVerb,52,cake,ACTION,low,nonswitch,1,7.001337,Older,1098.1
NounVerb,52,strawberry,ACTION,low,nonswitch,1,7.468285,Older,1751.6
NounVerb,52,toy,ACTION,low,nonswitch,1,7.252196,Older,1411.2
NounVerb,52,present,ACTION,low,nonswitch,1,7.194287,Older,1331.8
NounVerb,52,ladder,ACTION,low,nonswitch,1,6.772623,Older,873.6
NounVerb,52,pen,ACTION,low,nonswitch,1,7.32482,Older,1517.5
NounVerb,52,cup,ACTION,low,nonswitch,1,7.101099,Older,1213.3
NounVerb,52,plane,ACTION,low,nonswitch,1,6.625127,Older,753.8
NounVerb,52,candle,ACTION,low,nonswitch,1,7.093571,Older,1204.2
NounVerb,52,eye,ACTION,low,nonswitch,1,6.679599,Older,796
NounVerb,52,teeth,ACTION,low,nonswitch,1,7.180831,Older,1314
NounVerb,53,knife,ACTION,low,nonswitch,1,7.369916,Younger,1587.5
NounVerb,53,plane,ACTION,low,nonswitch,1,7.121333,Younger,1238.1
NounVerb,53,newspaper,ACTION,low,nonswitch,1,6.876884,Younger,969.6
NounVerb,53,pen,ACTION,low,nonswitch,1,7.055917,Younger,1159.7
NounVerb,53,cup,ACTION,low,nonswitch,1,7.73587,Younger,2289
NounVerb,53,horse,ACTION,low,nonswitch,1,7.611348,Younger,2021
NounVerb,53,knife,ACTION,low,nonswitch,1,7.100027,Younger,1212
NounVerb,53,strawberry,ACTION,low,nonswitch,1,7.408288,Younger,1649.6
NounVerb,53,eye,ACTION,low,nonswitch,1,7.228969,Younger,1378.8
NounVerb,53,present,ACTION,low,nonswitch,1,7.563823,Younger,1927.2
NounVerb,53,brain,ACTION,low,nonswitch,1,7.614805,Younger,2028
NounVerb,53,newspaper,ACTION,low,nonswitch,1,7.18516,Younger,1319.7
NounVerb,53,coat,ACTION,low,nonswitch,1,7.039222,Younger,1140.5
NounVerb,53,toy,ACTION,low,nonswitch,1,7.325742,Younger,1518.9
NounVerb,53,suitcase,ACTION,low,nonswitch,1,7.239,Younger,1392.7
NounVerb,53,horse,ACTION,low,nonswitch,1,7.359595,Younger,1571.2
NounVerb,53,broom,ACTION,low,nonswitch,1,7.393755,Younger,1625.8
NounVerb,53,cake,ACTION,low,nonswitch,1,7.688593,Younger,2183.3
NounVerb,53,toy,ACTION,low,nonswitch,1,7.258483,Younger,1420.1
NounVerb,53,present,ACTION,low,nonswitch,1,7.339797,Younger,1540.4
NounVerb,53,ladder,ACTION,low,nonswitch,1,7.215608,Younger,1360.5
NounVerb,53,pen,ACTION,low,nonswitch,1,7.018491,Younger,1117.1
NounVerb,53,cup,ACTION,low,nonswitch,1,7.320659,Younger,1511.2
NounVerb,53,plane,ACTION,low,nonswitch,1,6.957402,Younger,1050.9
NounVerb,53,candle,ACTION,low,nonswitch,1,7.141166,Younger,1262.9
NounVerb,53,eye,ACTION,low,nonswitch,1,7.481443,Younger,1774.8
NounVerb,55,knife,ACTION,low,nonswitch,1,7.31322,Younger,1500
NounVerb,55,plane,ACTION,low,nonswitch,1,7.300878,Younger,1481.6
NounVerb,55,newspaper,ACTION,low,nonswitch,1,7.08916,Younger,1198.9
NounVerb,55,pen,ACTION,low,nonswitch,1,7.41704,Younger,1664.1
NounVerb,55,soap,ACTION,low,nonswitch,1,6.90455,Younger,996.8
NounVerb,55,cup,ACTION,low,nonswitch,1,7.050383,Younger,1153.3
NounVerb,55,horse,ACTION,low,nonswitch,1,7.354682,Younger,1563.5
NounVerb,55,knife,ACTION,low,nonswitch,1,7.109389,Younger,1223.4
NounVerb,55,candle,ACTION,low,nonswitch,1,7.490306,Younger,1790.6
NounVerb,55,strawberry,ACTION,low,nonswitch,1,7.166806,Younger,1295.7
NounVerb,55,eye,ACTION,low,nonswitch,1,6.684112,Younger,799.6
NounVerb,55,broom,ACTION,low,nonswitch,1,6.860873,Younger,954.2
NounVerb,55,brain,ACTION,low,nonswitch,1,7.451242,Younger,1722
NounVerb,55,present,ACTION,low,nonswitch,1,7.26333,Younger,1427
NounVerb,55,brain,ACTION,low,nonswitch,1,6.79861,Younger,896.6
NounVerb,55,coat,ACTION,low,nonswitch,1,7.292065,Younger,1468.6
NounVerb,55,ladder,ACTION,low,nonswitch,1,6.771821,Younger,872.9
NounVerb,55,soap,ACTION,low,nonswitch,1,6.940803,Younger,1033.6
NounVerb,55,coat,ACTION,low,nonswitch,1,7.017058,Younger,1115.5
NounVerb,55,toy,ACTION,low,nonswitch,1,7.036588,Younger,1137.5
NounVerb,55,suitcase,ACTION,low,nonswitch,1,7.028733,Younger,1128.6
NounVerb,55,horse,ACTION,low,nonswitch,1,7.314153,Younger,1501.4
NounVerb,55,trophy,ACTION,low,nonswitch,1,7.183795,Younger,1317.9
NounVerb,55,broom,ACTION,low,nonswitch,1,7.203331,Younger,1343.9
NounVerb,55,strawberry,ACTION,low,nonswitch,1,7.015174,Younger,1113.4
NounVerb,55,toy,ACTION,low,nonswitch,1,7.249855,Younger,1407.9
NounVerb,55,present,ACTION,low,nonswitch,1,6.995858,Younger,1092.1
NounVerb,55,ladder,ACTION,low,nonswitch,1,6.783552,Younger,883.2
NounVerb,55,pen,ACTION,low,nonswitch,1,7.350773,Younger,1557.4
NounVerb,55,cup,ACTION,low,nonswitch,1,7.248077,Younger,1405.4
NounVerb,55,plane,ACTION,low,nonswitch,1,7.056606,Younger,1160.5
NounVerb,55,candle,ACTION,low,nonswitch,1,7.569825,Younger,1938.8
NounVerb,55,eye,ACTION,low,nonswitch,1,7.042985,Younger,1144.8
NounVerb,55,teeth,ACTION,low,nonswitch,1,7.102417,Younger,1214.9
NounVerb,56,knife,ACTION,low,nonswitch,1,6.644961,Younger,768.9
NounVerb,56,plane,ACTION,low,nonswitch,1,6.698145,Younger,810.9
NounVerb,56,newspaper,ACTION,low,nonswitch,1,6.926675,Younger,1019.1
NounVerb,56,teeth,ACTION,low,nonswitch,1,6.808598,Younger,905.6
NounVerb,56,pen,ACTION,low,nonswitch,1,6.760531,Younger,863.1
NounVerb,56,soap,ACTION,low,nonswitch,1,6.864326,Younger,957.5
NounVerb,56,cup,ACTION,low,nonswitch,1,6.62579,Younger,754.3
NounVerb,56,knife,ACTION,low,nonswitch,1,6.953398,Younger,1046.7
NounVerb,56,trophy,ACTION,low,nonswitch,1,6.886736,Younger,979.2
NounVerb,56,strawberry,ACTION,low,nonswitch,1,6.833032,Younger,928
NounVerb,56,eye,ACTION,low,nonswitch,1,6.857409,Younger,950.9
NounVerb,56,broom,ACTION,low,nonswitch,1,6.889489,Younger,981.9
NounVerb,56,brain,ACTION,low,nonswitch,1,6.901737,Younger,994
NounVerb,56,present,ACTION,low,nonswitch,1,6.781398,Younger,881.3
NounVerb,56,brain,ACTION,low,nonswitch,1,6.788296,Younger,887.4
NounVerb,56,coat,ACTION,low,nonswitch,1,6.762845,Younger,865.1
NounVerb,56,ladder,ACTION,low,nonswitch,1,7.112572,Younger,1227.3
NounVerb,56,newspaper,ACTION,low,nonswitch,1,6.726953,Younger,834.6
NounVerb,56,soap,ACTION,low,nonswitch,1,6.876471,Younger,969.2
NounVerb,56,coat,ACTION,low,nonswitch,1,6.817064,Younger,913.3
NounVerb,56,toy,ACTION,low,nonswitch,1,7.048734,Younger,1151.4
NounVerb,56,suitcase,ACTION,low,nonswitch,1,6.847049,Younger,941.1
NounVerb,56,horse,ACTION,low,nonswitch,1,6.981749,Younger,1076.8
NounVerb,56,suitcase,ACTION,low,nonswitch,1,6.767573,Younger,869.2
NounVerb,56,trophy,ACTION,low,nonswitch,1,6.699993,Younger,812.4
NounVerb,56,broom,ACTION,low,nonswitch,1,6.998601,Younger,1095.1
NounVerb,56,cake,ACTION,low,nonswitch,1,6.82078,Younger,916.7
NounVerb,56,strawberry,ACTION,low,nonswitch,1,6.873785,Younger,966.6
NounVerb,56,toy,ACTION,low,nonswitch,1,6.805944,Younger,903.2
NounVerb,56,present,ACTION,low,nonswitch,1,6.966496,Younger,1060.5
NounVerb,56,ladder,ACTION,low,nonswitch,1,6.609888,Younger,742.4
NounVerb,56,pen,ACTION,low,nonswitch,1,6.792457,Younger,891.1
NounVerb,56,cup,ACTION,low,nonswitch,1,6.931667,Younger,1024.2
NounVerb,56,plane,ACTION,low,nonswitch,1,6.669371,Younger,787.9
NounVerb,56,candle,ACTION,low,nonswitch,1,6.956641,Younger,1050.1
NounVerb,56,eye,ACTION,low,nonswitch,1,6.604757,Younger,738.6
NounVerb,56,teeth,ACTION,low,nonswitch,1,6.79369,Younger,892.2
NounVerb,58,knife,ACTION,low,nonswitch,1,6.901033,Younger,993.3
NounVerb,58,plane,ACTION,low,nonswitch,1,7.458647,Younger,1734.8
NounVerb,58,newspaper,ACTION,low,nonswitch,1,7.34672,Younger,1551.1
NounVerb,58,soap,ACTION,low,nonswitch,1,6.926086,Younger,1018.5
NounVerb,58,cup,ACTION,low,nonswitch,1,6.981099,Younger,1076.1
NounVerb,58,horse,ACTION,low,nonswitch,1,7.685933,Younger,2177.5
NounVerb,58,knife,ACTION,low,nonswitch,1,7.830704,Younger,2516.7
NounVerb,58,candle,ACTION,low,nonswitch,1,7.306531,Younger,1490
NounVerb,58,trophy,ACTION,low,nonswitch,1,7.06749,Younger,1173.2
NounVerb,58,strawberry,ACTION,low,nonswitch,1,7.095313,Younger,1206.3
NounVerb,58,brain,ACTION,low,nonswitch,1,7.026693,Younger,1126.3
NounVerb,58,present,ACTION,low,nonswitch,1,7.21825,Younger,1364.1
NounVerb,58,brain,ACTION,low,nonswitch,1,7.058328,Younger,1162.5
NounVerb,58,coat,ACTION,low,nonswitch,1,7.248362,Younger,1405.8
NounVerb,58,ladder,ACTION,low,nonswitch,1,7.00751,Younger,1104.9
NounVerb,58,newspaper,ACTION,low,nonswitch,1,7.289679,Younger,1465.1
NounVerb,58,soap,ACTION,low,nonswitch,1,7.239071,Younger,1392.8
NounVerb,58,coat,ACTION,low,nonswitch,1,7.228751,Younger,1378.5
NounVerb,58,toy,ACTION,low,nonswitch,1,7.27344,Younger,1441.5
NounVerb,58,suitcase,ACTION,low,nonswitch,1,7.70391,Younger,2217
NounVerb,58,horse,ACTION,low,nonswitch,1,7.337458,Younger,1536.8
NounVerb,58,suitcase,ACTION,low,nonswitch,1,7.228751,Younger,1378.5
NounVerb,58,trophy,ACTION,low,nonswitch,1,7.19346,Younger,1330.7
NounVerb,58,broom,ACTION,low,nonswitch,1,7.687585,Younger,2181.1
NounVerb,58,cake,ACTION,low,nonswitch,1,7.847372,Younger,2559
NounVerb,58,strawberry,ACTION,low,nonswitch,1,7.499257,Younger,1806.7
NounVerb,58,toy,ACTION,low,nonswitch,1,7.447285,Younger,1715.2
NounVerb,58,present,ACTION,low,nonswitch,1,7.700657,Younger,2209.8
NounVerb,58,ladder,ACTION,low,nonswitch,1,7.574096,Younger,1947.1
NounVerb,58,pen,ACTION,low,nonswitch,1,7.641132,Younger,2082.1
NounVerb,58,cup,ACTION,low,nonswitch,1,7.204447,Younger,1345.4
NounVerb,58,plane,ACTION,low,nonswitch,1,7.166498,Younger,1295.3
NounVerb,58,candle,ACTION,low,nonswitch,1,7.411919,Younger,1655.6
NounVerb,58,eye,ACTION,low,nonswitch,1,7.409742,Younger,1652
NounVerb,58,teeth,ACTION,low,nonswitch,1,7.501248,Younger,1810.3
NounVerb,59,knife,ACTION,low,nonswitch,1,7.071658,Older,1178.1
NounVerb,59,plane,ACTION,low,nonswitch,1,6.918794,Older,1011.1
NounVerb,59,cake,ACTION,low,nonswitch,1,7.380318,Older,1604.1
NounVerb,59,newspaper,ACTION,low,nonswitch,1,7.204521,Older,1345.5
NounVerb,59,teeth,ACTION,low,nonswitch,1,7.618005,Older,2034.5
NounVerb,59,pen,ACTION,low,nonswitch,1,7.262348,Older,1425.6
NounVerb,59,soap,ACTION,low,nonswitch,1,7.316615,Older,1505.1
NounVerb,59,cup,ACTION,low,nonswitch,1,7.368466,Older,1585.2
NounVerb,59,horse,ACTION,low,nonswitch,1,7.660067,Older,2121.9
NounVerb,59,knife,ACTION,low,nonswitch,1,7.186598,Older,1321.6
NounVerb,59,candle,ACTION,low,nonswitch,1,7.526502,Older,1856.6
NounVerb,59,trophy,ACTION,low,nonswitch,1,7.575123,Older,1949.1
NounVerb,59,strawberry,ACTION,low,nonswitch,1,7.218763,Older,1364.8
NounVerb,59,broom,ACTION,low,nonswitch,1,7.023046,Older,1122.2
NounVerb,59,brain,ACTION,low,nonswitch,1,7.116475,Older,1232.1
NounVerb,59,present,ACTION,low,nonswitch,1,7.381004,Older,1605.2
NounVerb,59,brain,ACTION,low,nonswitch,1,7.095064,Older,1206
NounVerb,59,ladder,ACTION,low,nonswitch,1,6.924121,Older,1016.5
NounVerb,59,newspaper,ACTION,low,nonswitch,1,6.917904,Older,1010.2
NounVerb,59,coat,ACTION,low,nonswitch,1,6.912842,Older,1005.1
NounVerb,59,toy,ACTION,low,nonswitch,1,7.158514,Older,1285
NounVerb,59,suitcase,ACTION,low,nonswitch,1,7.525748,Older,1855.2
NounVerb,59,horse,ACTION,low,nonswitch,1,7.231142,Older,1381.8
NounVerb,59,suitcase,ACTION,low,nonswitch,1,7.277524,Older,1447.4
NounVerb,59,trophy,ACTION,low,nonswitch,1,7.140057,Older,1261.5
NounVerb,59,broom,ACTION,low,nonswitch,1,7.007148,Older,1104.5
NounVerb,59,cake,ACTION,low,nonswitch,1,7.319865,Older,1510
NounVerb,59,strawberry,ACTION,low,nonswitch,1,6.926969,Older,1019.4
NounVerb,59,toy,ACTION,low,nonswitch,1,7.079184,Older,1187
NounVerb,59,present,ACTION,low,nonswitch,1,7.510649,Older,1827.4
NounVerb,59,ladder,ACTION,low,nonswitch,1,7.104062,Older,1216.9
NounVerb,59,pen,ACTION,low,nonswitch,1,6.968474,Older,1062.6
NounVerb,59,cup,ACTION,low,nonswitch,1,7.297701,Older,1476.9
NounVerb,59,plane,ACTION,low,nonswitch,1,6.853088,Older,946.8
NounVerb,59,candle,ACTION,low,nonswitch,1,7.356088,Older,1565.7
NounVerb,59,eye,ACTION,low,nonswitch,1,7.002429,Older,1099.3
NounVerb,59,teeth,ACTION,low,nonswitch,1,7.08431,Older,1193.1
NounVerb,60,knife,ACTION,low,nonswitch,1,6.868078,Older,961.1
NounVerb,60,plane,ACTION,low,nonswitch,1,6.856672,Older,950.2
NounVerb,60,newspaper,ACTION,low,nonswitch,1,6.904149,Older,996.4
NounVerb,60,teeth,ACTION,low,nonswitch,1,6.9343,Older,1026.9
NounVerb,60,pen,ACTION,low,nonswitch,1,6.708816,Older,819.6
NounVerb,60,soap,ACTION,low,nonswitch,1,6.940803,Older,1033.6
NounVerb,60,cup,ACTION,low,nonswitch,1,7.000517,Older,1097.2
NounVerb,60,horse,ACTION,low,nonswitch,1,6.895784,Older,988.1
NounVerb,60,knife,ACTION,low,nonswitch,1,6.856462,Older,950
NounVerb,60,candle,ACTION,low,nonswitch,1,7.194587,Older,1332.2
NounVerb,60,strawberry,ACTION,low,nonswitch,1,7.122221,Older,1239.2
NounVerb,60,eye,ACTION,low,nonswitch,1,6.912643,Older,1004.9
NounVerb,60,broom,ACTION,low,nonswitch,1,6.941093,Older,1033.9
NounVerb,60,brain,ACTION,low,nonswitch,1,6.88694,Older,979.4
NounVerb,60,present,ACTION,low,nonswitch,1,6.900932,Older,993.2
NounVerb,60,brain,ACTION,low,nonswitch,1,6.968474,Older,1062.6
NounVerb,60,coat,ACTION,low,nonswitch,1,7.069874,Older,1176
NounVerb,60,ladder,ACTION,low,nonswitch,1,6.79369,Older,892.2
NounVerb,60,newspaper,ACTION,low,nonswitch,1,6.805723,Older,903
NounVerb,60,soap,ACTION,low,nonswitch,1,7.046473,Older,1148.8
NounVerb,60,coat,ACTION,low,nonswitch,1,6.79861,Older,896.6
NounVerb,60,toy,ACTION,low,nonswitch,1,6.958068,Older,1051.6
NounVerb,60,suitcase,ACTION,low,nonswitch,1,7.007239,Older,1104.6
NounVerb,60,horse,ACTION,low,nonswitch,1,7.359404,Older,1570.9
NounVerb,60,suitcase,ACTION,low,nonswitch,1,6.921658,Older,1014
NounVerb,60,trophy,ACTION,low,nonswitch,1,7.063391,Older,1168.4
NounVerb,60,broom,ACTION,low,nonswitch,1,6.971856,Older,1066.2
NounVerb,60,strawberry,ACTION,low,nonswitch,1,7.314686,Older,1502.2
NounVerb,60,toy,ACTION,low,nonswitch,1,7.21104,Older,1354.3
NounVerb,60,present,ACTION,low,nonswitch,1,6.91612,Older,1008.4
NounVerb,60,ladder,ACTION,low,nonswitch,1,6.784909,Older,884.4
NounVerb,60,pen,ACTION,low,nonswitch,1,6.868599,Older,961.6
NounVerb,60,cup,ACTION,low,nonswitch,1,7.142353,Older,1264.4
NounVerb,60,plane,ACTION,low,nonswitch,1,6.789535,Older,888.5
NounVerb,60,candle,ACTION,low,nonswitch,1,6.946399,Older,1039.4
NounVerb,60,eye,ACTION,low,nonswitch,1,6.781398,Older,881.3
NounVerb,60,teeth,ACTION,low,nonswitch,1,6.89821,Older,990.5
NounVerb,63,knife,ACTION,low,nonswitch,1,6.899824,Younger,992.1
NounVerb,63,plane,ACTION,low,nonswitch,1,6.875335,Younger,968.1
NounVerb,63,newspaper,ACTION,low,nonswitch,1,7.00751,Younger,1104.9
NounVerb,63,teeth,ACTION,low,nonswitch,1,7.24151,Younger,1396.2
NounVerb,63,pen,ACTION,low,nonswitch,1,7.136642,Younger,1257.2
NounVerb,63,soap,ACTION,low,nonswitch,1,7.118664,Younger,1234.8
NounVerb,63,knife,ACTION,low,nonswitch,1,7.24886,Younger,1406.5
NounVerb,63,candle,ACTION,low,nonswitch,1,7.255521,Younger,1415.9
NounVerb,63,trophy,ACTION,low,nonswitch,1,7.130579,Younger,1249.6
NounVerb,63,strawberry,ACTION,low,nonswitch,1,7.24065,Younger,1395
NounVerb,63,eye,ACTION,low,nonswitch,1,7.116151,Younger,1231.7
NounVerb,63,broom,ACTION,low,nonswitch,1,7.122302,Younger,1239.3
NounVerb,63,brain,ACTION,low,nonswitch,1,7.067064,Younger,1172.7
NounVerb,63,present,ACTION,low,nonswitch,1,7.101594,Younger,1213.9
NounVerb,63,brain,ACTION,low,nonswitch,1,6.996041,Younger,1092.3
NounVerb,63,coat,ACTION,low,nonswitch,1,7.007057,Younger,1104.4
NounVerb,63,newspaper,ACTION,low,nonswitch,1,6.900025,Younger,992.3
NounVerb,63,soap,ACTION,low,nonswitch,1,7.081541,Younger,1189.8
NounVerb,63,coat,ACTION,low,nonswitch,1,7.090327,Younger,1200.3
NounVerb,63,toy,ACTION,low,nonswitch,1,7.032977,Younger,1133.4
NounVerb,63,trophy,ACTION,low,nonswitch,1,7.249286,Younger,1407.1
NounVerb,63,broom,ACTION,low,nonswitch,1,6.988967,Younger,1084.6
NounVerb,63,cake,ACTION,low,nonswitch,1,7.52148,Younger,1847.3
NounVerb,63,strawberry,ACTION,low,nonswitch,1,7.13847,Younger,1259.5
NounVerb,63,toy,ACTION,low,nonswitch,1,7.386161,Younger,1613.5
NounVerb,63,present,ACTION,low,nonswitch,1,7.071913,Younger,1178.4
NounVerb,63,ladder,ACTION,low,nonswitch,1,6.795146,Younger,893.5
NounVerb,63,pen,ACTION,low,nonswitch,1,7.013016,Younger,1111
NounVerb,63,cup,ACTION,low,nonswitch,1,7.256579,Younger,1417.4
NounVerb,63,plane,ACTION,low,nonswitch,1,6.814762,Younger,911.2
NounVerb,63,candle,ACTION,low,nonswitch,1,7.291179,Younger,1467.3
NounVerb,63,eye,ACTION,low,nonswitch,1,6.970073,Younger,1064.3
NounVerb,63,teeth,ACTION,low,nonswitch,1,7.270382,Younger,1437.1
NounVerb,64,knife,ACTION,low,nonswitch,1,6.889184,Younger,981.6
NounVerb,64,plane,ACTION,low,nonswitch,1,6.799502,Younger,897.4
