participant,rt,accuracy,item,task,control,AgeGroup
89,1731,1,tar,Colour,incon,Younger
89,3950,1,trumpet,Colour,incon,Younger
89,3986,1,diary,Size,incon,Younger
89,2717,1,gun,Size,incon,Younger
89,2898,1,football,Size,incon,Younger
89,2405,1,cranberry,Colour,incon,Younger
89,2161,1,cloud,Colour,incon,Younger
89,2915,1,chalk,Colour,incon,Younger
89,1763,1,handbag,Size,incon,Younger
89,2983,1,cup,Size,incon,Younger
89,2156,1,tribe,Size,incon,Younger
89,4265,1,highlighter,Colour,incon,Younger
89,3325,1,paper,Colour,incon,Younger
89,5985,1,lion,Colour,incon,Younger
89,5548,1,pencil,Size,incon,Younger
89,3304,1,theatre,Size,incon,Younger
89,4271,1,lighter,Size,incon,Younger
89,3098,1,blackboard,Colour,incon,Younger
89,3382,1,bread,Colour,incon,Younger
89,2453,1,dove,Colour,incon,Younger
89,4109,1,stool,Size,incon,Younger
89,6000,1,chair,Size,incon,Younger
89,2738,1,box,Size,incon,Younger
90,5343.5,1,ham,Colour,cong,Older
90,4047.9,1,blood,Colour,cong,Older
90,3327.4,1,broccoli,Colour,cong,Older
90,5007.1,1,hammer,Size,cong,Older
90,3063,1,orange,Size,cong,Older
90,4351.4,1,mouth,Size,cong,Older
90,2430.7,1,coffee,Colour,cong,Older
90,6142.2,1,ketchup,Colour,cong,Older
90,3183.2,1,rhino,Colour,cong,Older
90,3590.5,1,wasp,Size,cong,Older
90,3119.9,1,goose,Size,cong,Older
90,4327.5,1,donkey,Size,cong,Older
90,3927.3,1,sunflower,Colour,cong,Older
90,5814.6,1,gin,Colour,cong,Older
90,3935.5,1,grass,Colour,cong,Older
90,6639.1,1,window,Size,cong,Older
90,4015.2,1,pen,Size,cong,Older
90,3958.7,1,mop,Size,cong,Older
90,3944,1,snow,Colour,cong,Older
90,3311.1,1,butter,Colour,cong,Older
90,3559.6,1,oregano,Colour,cong,Older
90,4622.8,1,fork,Size,cong,Older
90,4016.2,1,doctor,Size,cong,Older
90,4553.3,1,dancer,Size,cong,Older
90,5326.3,1,rice,Colour,incon,Older
90,3982.8,1,tar,Colour,incon,Older
90,3991.1,1,trumpet,Colour,incon,Older
90,4607.2,1,diary,Size,incon,Older
90,4671.5,1,gun,Size,incon,Older
90,3854.7,1,football,Size,incon,Older
90,3887.3,1,cranberry,Colour,incon,Older
90,3423.4,1,cloud,Colour,incon,Older
90,3752.3,1,chalk,Colour,incon,Older
90,2951.3,1,handbag,Size,incon,Older
90,4023.2,1,cup,Size,incon,Older
90,7183.4,1,tribe,Size,incon,Older
90,5422.7,1,highlighter,Colour,incon,Older
90,4214,1,paper,Colour,incon,Older
90,6847.3,1,lion,Colour,incon,Older
90,5855,1,pencil,Size,incon,Older
90,4815,1,theatre,Size,incon,Older
90,6398.9,1,lighter,Size,incon,Older
90,2671.6,1,blackboard,Colour,incon,Older
90,5671,1,bread,Colour,incon,Older
90,5887.1,1,dove,Colour,incon,Older
90,6527.3,1,stool,Size,incon,Older
90,6007,1,chair,Size,incon,Older
90,6294,1,box,Size,incon,Older
91,2452,1,ham,Colour,cong,Older
91,1980.7,1,blood,Colour,cong,Older
91,2823.4,1,broccoli,Colour,cong,Older
91,2929.3,1,hammer,Size,cong,Older
91,1810.5,1,orange,Size,cong,Older
91,3129.6,1,mouth,Size,cong,Older
91,2807,1,coffee,Colour,cong,Older
91,3112.4,1,ketchup,Colour,cong,Older
91,2121.5,1,rhino,Colour,cong,Older
91,1869.8,1,wasp,Size,cong,Older
91,2257.3,1,goose,Size,cong,Older
91,2177.1,1,donkey,Size,cong,Older
91,3615.2,1,sunflower,Colour,cong,Older
91,3416.3,1,gin,Colour,cong,Older
91,3389.4,1,grass,Colour,cong,Older
91,4243.2,1,window,Size,cong,Older
91,2841.4,1,pen,Size,cong,Older
91,3176.9,1,mop,Size,cong,Older
91,4044.7,1,snow,Colour,cong,Older
91,3634.3,1,butter,Colour,cong,Older
91,3619.2,1,oregano,Colour,cong,Older
91,2743.7,1,fork,Size,cong,Older
91,2862.3,1,doctor,Size,cong,Older
91,6468.2,1,dancer,Size,cong,Older
91,2485.9,0,rice,Colour,incon,Older
91,4557.3,1,tar,Colour,incon,Older
91,4302,1,trumpet,Colour,incon,Older
91,2996.2,0,diary,Size,incon,Older
91,4930.1,1,gun,Size,incon,Older
91,3545.6,1,football,Size,incon,Older
91,6450.6,0,cranberry,Colour,incon,Older
91,3088.6,1,cloud,Colour,incon,Older
91,3289.1,1,chalk,Colour,incon,Older
91,2922,1,handbag,Size,incon,Older
91,2646.8,1,cup,Size,incon,Older
91,3575.3,1,tribe,Size,incon,Older
91,5620.7,1,highlighter,Colour,incon,Older
91,3872.2,0,paper,Colour,incon,Older
91,5719.7,1,lion,Colour,incon,Older
91,4784.8,1,pencil,Size,incon,Older
91,2944.6,1,theatre,Size,incon,Older
91,3627.2,1,lighter,Size,incon,Older
91,3009.1,1,blackboard,Colour,incon,Older
91,5219.9,0,bread,Colour,incon,Older
91,5301.2,1,dove,Colour,incon,Older
91,2959.6,0,stool,Size,incon,Older
91,5730.4,1,chair,Size,incon,Older
91,3095.2,1,box,Size,incon,Older
92,2523.9,1,ham,Colour,cong,Older
92,1952.3,1,blood,Colour,cong,Older
92,1998.7,1,broccoli,Colour,cong,Older
92,5961.8,0,hammer,Size,cong,Older
92,2138,1,orange,Size,cong,Older
92,4431,1,mouth,Size,cong,Older
92,2719.7,1,coffee,Colour,cong,Older
92,2498.4,1,ketchup,Colour,cong,Older
92,2495.8,1,rhino,Colour,cong,Older
92,1991.6,1,wasp,Size,cong,Older
92,1709.8,1,goose,Size,cong,Older
92,1970.3,1,donkey,Size,cong,Older
92,2626.8,1,sunflower,Colour,cong,Older
92,2068,1,gin,Colour,cong,Older
92,2939.2,1,grass,Colour,cong,Older
92,3002.9,1,window,Size,cong,Older
92,2401.7,1,pen,Size,cong,Older
92,1892.9,1,mop,Size,cong,Older
92,3011.8,1,snow,Colour,cong,Older
92,4572.1,1,butter,Colour,cong,Older
92,2808,1,oregano,Colour,cong,Older
92,2928.9,1,fork,Size,cong,Older
92,2416.4,1,doctor,Size,cong,Older
92,2142.2,1,dancer,Size,cong,Older
92,2755.6,0,rice,Colour,incon,Older
92,2222,1,tar,Colour,incon,Older
92,3436.9,1,trumpet,Colour,incon,Older
92,3376.6,1,diary,Size,incon,Older
92,4901.6,1,gun,Size,incon,Older
92,2198,1,football,Size,incon,Older
92,2161.8,1,cranberry,Colour,incon,Older
92,2303.3,1,cloud,Colour,incon,Older
92,4735.9,1,chalk,Colour,incon,Older
92,2488.4,1,handbag,Size,incon,Older
92,2547.3,1,cup,Size,incon,Older
92,3025.4,1,tribe,Size,incon,Older
92,2981.8,1,highlighter,Colour,incon,Older
92,4428.9,1,paper,Colour,incon,Older
92,3343.3,1,lion,Colour,incon,Older
92,2988.6,1,pencil,Size,incon,Older
92,2927.4,1,theatre,Size,incon,Older
92,2915.1,1,lighter,Size,incon,Older
92,4354.1,1,blackboard,Colour,incon,Older
92,3496.1,1,bread,Colour,incon,Older
92,6423,1,dove,Colour,incon,Older
92,4794.6,1,stool,Size,incon,Older
92,3775.1,1,chair,Size,incon,Older
92,3829.8,1,box,Size,incon,Older
93,2725.7,1,ham,Colour,cong,Older
93,1649.8,1,blood,Colour,cong,Older
93,2060.5,1,broccoli,Colour,cong,Older
93,3350.8,1,hammer,Size,cong,Older
93,4190.9,1,orange,Size,cong,Older
93,4020.1,1,mouth,Size,cong,Older
93,7352.4,1,coffee,Colour,cong,Older
93,2229.4,1,ketchup,Colour,cong,Older
93,2063.6,1,rhino,Colour,cong,Older
93,2046.1,1,wasp,Size,cong,Older
93,1764.7,1,goose,Size,cong,Older
93,1925.7,1,donkey,Size,cong,Older
93,2773,1,sunflower,Colour,cong,Older
93,2700.5,1,gin,Colour,cong,Older
93,2861.7,1,grass,Colour,cong,Older
93,3707.2,1,window,Size,cong,Older
93,3309.1,1,pen,Size,cong,Older
93,4575.4,1,mop,Size,cong,Older
93,2767.4,1,snow,Colour,cong,Older
93,2862.9,1,butter,Colour,cong,Older
93,3105.9,1,oregano,Colour,cong,Older
93,4467.1,1,fork,Size,cong,Older
93,2837.2,1,doctor,Size,cong,Older
93,3050.5,1,dancer,Size,cong,Older
93,2087.5,0,rice,Colour,incon,Older
93,2204.5,1,tar,Colour,incon,Older
93,3270.5,1,trumpet,Colour,incon,Older
93,5727.3,1,diary,Size,incon,Older
93,6547.5,1,gun,Size,incon,Older
93,5272,1,football,Size,incon,Older
93,1633.3,1,cranberry,Colour,incon,Older
93,3044.7,0,cloud,Colour,incon,Older
93,3598.5,1,chalk,Colour,incon,Older
93,2212.6,1,handbag,Size,incon,Older
93,3256.3,1,cup,Size,incon,Older
93,3605.3,1,tribe,Size,incon,Older
93,4598.5,1,highlighter,Colour,incon,Older
93,5981.3,0,paper,Colour,incon,Older
93,4009.4,1,lion,Colour,incon,Older
93,5191.1,1,pencil,Size,incon,Older
93,3401,1,theatre,Size,incon,Older
93,5427.7,1,lighter,Size,incon,Older
93,2726.3,1,blackboard,Colour,incon,Older
93,8080.8,0,bread,Colour,incon,Older
93,6555.4,1,dove,Colour,incon,Older
93,7021.4,1,stool,Size,incon,Older
93,7480.8,1,chair,Size,incon,Older
93,3935,1,box,Size,incon,Older
94,6091.5,1,ham,Colour,cong,Older
94,2041.3,1,blood,Colour,cong,Older
94,4844.8,1,broccoli,Colour,cong,Older
94,3181.1,1,hammer,Size,cong,Older
94,2280.3,1,orange,Size,cong,Older
94,4029.3,1,mouth,Size,cong,Older
94,11558.6,1,coffee,Colour,cong,Older
94,1951.2,1,ketchup,Colour,cong,Older
94,2797.9,1,rhino,Colour,cong,Older
94,2340.9,1,wasp,Size,cong,Older
94,2161.5,1,goose,Size,cong,Older
94,2229.7,1,donkey,Size,cong,Older
94,3593.2,1,sunflower,Colour,cong,Older
94,5069.7,1,gin,Colour,cong,Older
94,4891.3,1,grass,Colour,cong,Older
94,4756,1,window,Size,cong,Older
94,3120.9,1,pen,Size,cong,Older
94,3908.7,1,mop,Size,cong,Older
94,5025.8,1,snow,Colour,cong,Older
94,2775.7,1,butter,Colour,cong,Older
94,2890.4,1,oregano,Colour,cong,Older
94,4477.6,1,fork,Size,cong,Older
94,4675.1,1,doctor,Size,cong,Older
94,5200.8,1,dancer,Size,cong,Older
94,4251.9,1,rice,Colour,incon,Older
94,2476.2,1,tar,Colour,incon,Older
94,2933.3,1,trumpet,Colour,incon,Older
94,7298.6,1,diary,Size,incon,Older
94,2499,1,gun,Size,incon,Older
94,3421,1,football,Size,incon,Older
94,3443.1,1,cranberry,Colour,incon,Older
94,2813,1,cloud,Colour,incon,Older
94,2961.8,1,chalk,Colour,incon,Older
94,2596.4,1,handbag,Size,incon,Older
94,3609,1,cup,Size,incon,Older
94,4844.6,1,tribe,Size,incon,Older
94,5462.7,1,highlighter,Colour,incon,Older
94,8783.5,1,paper,Colour,incon,Older
94,4501.7,1,lion,Colour,incon,Older
94,3623.7,1,pencil,Size,incon,Older
94,2671.2,1,theatre,Size,incon,Older
94,3758.9,0,lighter,Size,incon,Older
94,8888.1,1,blackboard,Colour,incon,Older
94,8769.1,1,bread,Colour,incon,Older
94,4651.1,1,dove,Colour,incon,Older
94,7876.2,1,stool,Size,incon,Older
94,7049,1,chair,Size,incon,Older
94,3646.5,1,box,Size,incon,Older
95,3725.2,1,ham,Colour,cong,Older
95,3152.9,1,blood,Colour,cong,Older
95,2189.5,1,broccoli,Colour,cong,Older
95,2153.5,1,hammer,Size,cong,Older
95,2559,1,orange,Size,cong,Older
95,2404.6,1,mouth,Size,cong,Older
95,1933.2,1,coffee,Colour,cong,Older
95,2257.5,1,ketchup,Colour,cong,Older
95,2125.2,1,rhino,Colour,cong,Older
95,2133.1,1,wasp,Size,cong,Older
95,2357.5,1,goose,Size,cong,Older
95,2552.8,1,donkey,Size,cong,Older
95,5337.2,1,sunflower,Colour,cong,Older
95,2861.4,1,gin,Colour,cong,Older
95,2734,1,grass,Colour,cong,Older
95,2769.5,1,window,Size,cong,Older
95,1961.4,1,pen,Size,cong,Older
95,2933.5,1,mop,Size,cong,Older
95,3793.4,1,snow,Colour,cong,Older
95,3681.1,1,butter,Colour,cong,Older
95,2665.1,1,oregano,Colour,cong,Older
95,3096.6,1,fork,Size,cong,Older
95,3802.1,1,doctor,Size,cong,Older
95,2994.5,1,dancer,Size,cong,Older
95,2349.5,0,rice,Colour,incon,Older
95,2477,0,tar,Colour,incon,Older
95,2729.5,0,trumpet,Colour,incon,Older
95,2097.4,0,diary,Size,incon,Older
95,2217.1,0,gun,Size,incon,Older
95,2321.2,0,football,Size,incon,Older
95,2225.6,0,cranberry,Colour,incon,Older
95,1912.5,0,cloud,Colour,incon,Older
95,2065.6,0,chalk,Colour,incon,Older
95,2846,0,handbag,Size,incon,Older
95,2297.7,0,cup,Size,incon,Older
95,4357.3,1,tribe,Size,incon,Older
95,10765.3,1,highlighter,Colour,incon,Older
95,10349,0,paper,Colour,incon,Older
95,3788.4,0,lion,Colour,incon,Older
95,2184.7,0,pencil,Size,incon,Older
95,3167.9,0,theatre,Size,incon,Older
95,2577.5,0,lighter,Size,incon,Older
95,3184.8,0,blackboard,Colour,incon,Older
95,3593.6,0,bread,Colour,incon,Older
95,3004.6,0,dove,Colour,incon,Older
95,2913.7,0,stool,Size,incon,Older
95,3349.3,0,chair,Size,incon,Older
95,4189,0,box,Size,incon,Older
96,8850.6,0,ham,Colour,cong,Older
96,3336.5,1,blood,Colour,cong,Older
96,5651.1,1,broccoli,Colour,cong,Older
96,8355.9,1,hammer,Size,cong,Older
96,3002.8,1,orange,Size,cong,Older
96,4383.8,1,mouth,Size,cong,Older
96,11701.4,0,coffee,Colour,cong,Older
96,2885.6,1,ketchup,Colour,cong,Older
96,2504,1,rhino,Colour,cong,Older
96,3176,1,wasp,Size,cong,Older
96,4639.9,1,goose,Size,cong,Older
96,2458.6,1,donkey,Size,cong,Older
96,7233,1,sunflower,Colour,cong,Older
96,3898.2,1,gin,Colour,cong,Older
96,3762.5,1,grass,Colour,cong,Older
96,6387.4,1,window,Size,cong,Older
96,4515.5,1,pen,Size,cong,Older
96,6822.9,1,mop,Size,cong,Older
96,6018.4,1,snow,Colour,cong,Older
96,4661.8,1,butter,Colour,cong,Older
96,3119.4,1,oregano,Colour,cong,Older
96,4260.1,1,fork,Size,cong,Older
96,4296.6,1,doctor,Size,cong,Older
96,6495.7,1,dancer,Size,cong,Older
96,4522.2,1,rice,Colour,incon,Older
96,2927.7,1,tar,Colour,incon,Older
96,7025.6,1,trumpet,Colour,incon,Older
96,3167.9,1,diary,Size,incon,Older
96,4437.6,1,gun,Size,incon,Older
96,2913.1,1,football,Size,incon,Older
96,5458,1,cranberry,Colour,incon,Older
96,2539,1,cloud,Colour,incon,Older
96,4600.5,1,chalk,Colour,incon,Older
96,2218.2,1,handbag,Size,incon,Older
96,3577.6,1,cup,Size,incon,Older
96,4867.4,1,tribe,Size,incon,Older
96,4446.8,1,highlighter,Colour,incon,Older
96,4728.3,1,paper,Colour,incon,Older
96,8019,0,lion,Colour,incon,Older
96,4824.3,1,pencil,Size,incon,Older
96,4776.9,1,theatre,Size,incon,Older
96,5625.6,1,lighter,Size,incon,Older
96,4049,1,blackboard,Colour,incon,Older
96,8528.1,1,bread,Colour,incon,Older
96,2860.6,1,dove,Colour,incon,Older
96,6275.2,1,stool,Size,incon,Older
96,5863.6,1,chair,Size,incon,Older
96,3684.7,1,box,Size,incon,Older
97,1867,1,ham,Colour,cong,Younger
97,1794,1,blood,Colour,cong,Younger
97,1241,1,broccoli,Colour,cong,Younger
97,1851,1,hammer,Size,cong,Younger
97,1069,1,orange,Size,cong,Younger
97,2519,1,mouth,Size,cong,Younger
97,1270,1,coffee,Colour,cong,Younger
97,1475,1,ketchup,Colour,cong,Younger
97,1224,1,rhino,Colour,cong,Younger
97,1018,1,wasp,Size,cong,Younger
97,1582,1,goose,Size,cong,Younger
97,1673,1,donkey,Size,cong,Younger
97,1748,1,sunflower,Colour,cong,Younger
97,2137,1,gin,Colour,cong,Younger
97,2444,1,grass,Colour,cong,Younger
97,2647,1,window,Size,cong,Younger
97,1343,1,pen,Size,cong,Younger
97,2647,1,mop,Size,cong,Younger
97,2091,1,snow,Colour,cong,Younger
97,2528,1,butter,Colour,cong,Younger
97,2165,1,oregano,Colour,cong,Younger
97,1645,1,fork,Size,cong,Younger
97,2274,1,doctor,Size,cong,Younger
97,2017,1,dancer,Size,cong,Younger
97,2143,1,rice,Colour,incon,Younger
97,1803,1,tar,Colour,incon,Younger
97,2424,1,trumpet,Colour,incon,Younger
97,1639,1,diary,Size,incon,Younger
97,1637,0,gun,Size,incon,Younger
97,2399,1,football,Size,incon,Younger
97,1616,0,cranberry,Colour,incon,Younger
97,1650,1,cloud,Colour,incon,Younger
97,1770,0,chalk,Colour,incon,Younger
97,1824,1,handbag,Size,incon,Younger
97,1214,0,cup,Size,incon,Younger
97,3731,1,tribe,Size,incon,Younger
97,6077,1,highlighter,Colour,incon,Younger
97,2534,1,paper,Colour,incon,Younger
97,3151,1,lion,Colour,incon,Younger
97,3331,1,pencil,Size,incon,Younger
97,2965,1,theatre,Size,incon,Younger
97,1863,0,lighter,Size,incon,Younger
97,2296,0,blackboard,Colour,incon,Younger
97,2364,1,bread,Colour,incon,Younger
97,1722,1,dove,Colour,incon,Younger
97,2287,1,stool,Size,incon,Younger
97,2288,1,chair,Size,incon,Younger
97,1696,1,box,Size,incon,Younger
98,4848.6,1,sunflower,Colour,cong,Older
98,2647,1,ham,Colour,cong,Older
98,4353.5,1,blood,Colour,cong,Older
98,3057.2,1,broccoli,Colour,cong,Older
98,2241.1,1,gin,Colour,cong,Older
98,3525.9,1,grass,Colour,cong,Older
98,2926.2,1,coffee,Colour,cong,Older
98,3681.4,1,snow,Colour,cong,Older
98,2753.6,1,ketchup,Colour,cong,Older
98,2193.2,1,rhino,Colour,cong,Older
98,3921.4,1,butter,Colour,cong,Older
98,3312.6,1,oregano,Colour,cong,Older
98,4280.7,1,window,Size,cong,Older
98,2466.7,1,hammer,Size,cong,Older
98,2887.5,1,pen,Size,cong,Older
98,2472.1,1,orange,Size,cong,Older
98,3384.3,1,mouth,Size,cong,Older
98,1726.5,1,mop,Size,cong,Older
98,2122.2,1,wasp,Size,cong,Older
98,3042,1,fork,Size,cong,Older
98,2632.4,1,goose,Size,cong,Older
98,2291.7,1,donkey,Size,cong,Older
98,2900.2,1,doctor,Size,cong,Older
98,3331.4,1,dancer,Size,cong,Older
98,5903.5,1,highlighter,Colour,incon,Older
98,3793,1,paper,Colour,incon,Older
98,3552.5,0,rice,Colour,incon,Older
98,2748.6,1,tar,Colour,incon,Older
98,4898.5,1,lion,Colour,incon,Older
98,3283.3,1,trumpet,Colour,incon,Older
98,3377.8,1,cranberry,Colour,incon,Older
98,5208.7,1,blackboard,Colour,incon,Older
98,6640.5,1,bread,Colour,incon,Older
98,2694.5,1,cloud,Colour,incon,Older
98,4776.1,1,dove,Colour,incon,Older
98,4753.8,0,chalk,Colour,incon,Older
98,2569.3,1,diary,Size,incon,Older
98,3673.8,1,pencil,Size,incon,Older
98,3920.9,1,gun,Size,incon,Older
98,3480.3,1,football,Size,incon,Older
98,5009.1,1,theatre,Size,incon,Older
98,6811.5,1,lighter,Size,incon,Older
98,5593.2,1,stool,Size,incon,Older
98,2752.6,1,handbag,Size,incon,Older
98,3000.2,1,cup,Size,incon,Older
98,4639.3,1,chair,Size,incon,Older
98,3838.5,1,box,Size,incon,Older
98,3641.5,1,tribe,Size,incon,Older
99,,1,ham,Colour,cong,Older
99,,1,blood,Colour,cong,Older
99,,1,broccoli,Colour,cong,Older
99,,1,hammer,Size,cong,Older
99,,1,orange,Size,cong,Older
99,,1,mouth,Size,cong,Older
99,,1,coffee,Colour,cong,Older
99,,1,ketchup,Colour,cong,Older
99,,1,rhino,Colour,cong,Older
99,,1,wasp,Size,cong,Older
99,,1,goose,Size,cong,Older
99,,1,donkey,Size,cong,Older
99,,1,sunflower,Colour,cong,Older
99,,1,gin,Colour,cong,Older
99,,1,grass,Colour,cong,Older
99,,1,window,Size,cong,Older
99,,1,pen,Size,cong,Older
99,,1,mop,Size,cong,Older
99,,1,snow,Colour,cong,Older
99,,1,butter,Colour,cong,Older
99,,1,oregano,Colour,cong,Older
99,,1,fork,Size,cong,Older
99,,1,doctor,Size,cong,Older
99,,1,dancer,Size,cong,Older
99,6867,0,rice,Colour,incon,Older
99,7493,1,tar,Colour,incon,Older
99,14018,1,trumpet,Colour,incon,Older
99,3286,1,diary,Size,incon,Older
99,9068,1,gun,Size,incon,Older
99,3663,1,football,Size,incon,Older
99,3105,1,cranberry,Colour,incon,Older
99,2535,1,cloud,Colour,incon,Older
99,7479,1,chalk,Colour,incon,Older
99,2488,1,handbag,Size,incon,Older
99,3916,1,cup,Size,incon,Older
99,4334,1,tribe,Size,incon,Older
99,9292,1,highlighter,Colour,incon,Older
99,4918,1,paper,Colour,incon,Older
99,9956,1,lion,Colour,incon,Older
99,3369,1,pencil,Size,incon,Older
99,2391,1,theatre,Size,incon,Older
99,8846,1,lighter,Size,incon,Older
99,5245,1,blackboard,Colour,incon,Older
99,15281,1,bread,Colour,incon,Older
99,5477,1,dove,Colour,incon,Older
99,6118,1,stool,Size,incon,Older
99,4255,1,chair,Size,incon,Older
99,6861,1,box,Size,incon,Older
99,3927,1,sunflower,Colour,cong,Older
99,2761,1,ham,Colour,cong,Older
99,2839,1,blood,Colour,cong,Older
99,2719,1,broccoli,Colour,cong,Older
99,3831,1,gin,Colour,cong,Older
99,3054,1,grass,Colour,cong,Older
99,5207,1,window,Size,cong,Older
99,3215,1,hammer,Size,cong,Older
99,3574,1,pen,Size,cong,Older
99,2239,1,orange,Size,cong,Older
99,3822,1,mouth,Size,cong,Older
99,2863,1,mop,Size,cong,Older
99,2814,1,coffee,Colour,cong,Older
99,2550,1,snow,Colour,cong,Older
99,2062,1,ketchup,Colour,cong,Older
99,2336,1,rhino,Colour,cong,Older
99,2959,1,butter,Colour,cong,Older
99,9386,1,oregano,Colour,cong,Older
99,2679,1,wasp,Size,cong,Older
99,2319,1,fork,Size,cong,Older
99,1664,1,goose,Size,cong,Older
99,2231,1,donkey,Size,cong,Older
99,2737,1,doctor,Size,cong,Older
99,2641,1,dancer,Size,cong,Older
100,,1,ham,Colour,cong,Older
100,,1,blood,Colour,cong,Older
100,,1,broccoli,Colour,cong,Older
100,,1,hammer,Size,cong,Older
100,,1,orange,Size,cong,Older
100,,1,mouth,Size,cong,Older
100,,1,coffee,Colour,cong,Older
100,,1,ketchup,Colour,cong,Older
100,,1,rhino,Colour,cong,Older
100,,1,wasp,Size,cong,Older
100,,1,goose,Size,cong,Older
100,,1,donkey,Size,cong,Older
100,,1,sunflower,Colour,cong,Older
100,,1,gin,Colour,cong,Older
100,,1,grass,Colour,cong,Older
100,,1,window,Size,cong,Older
100,,1,pen,Size,cong,Older
100,,1,mop,Size,cong,Older
100,,1,snow,Colour,cong,Older
100,,1,butter,Colour,cong,Older
100,,1,oregano,Colour,cong,Older
100,,1,fork,Size,cong,Older
100,,1,doctor,Size,cong,Older
100,,1,dancer,Size,cong,Older
100,6490,1,rice,Colour,incon,Older
100,4961,1,tar,Colour,incon,Older
100,5491,1,trumpet,Colour,incon,Older
100,5844,1,diary,Size,incon,Older
100,6043,1,gun,Size,incon,Older
100,3953,1,football,Size,incon,Older
100,3705,0,cranberry,Colour,incon,Older
100,2819,1,cloud,Colour,incon,Older
100,3612,1,chalk,Colour,incon,Older
100,3213,1,handbag,Size,incon,Older
100,4858,1,cup,Size,incon,Older
100,3332,1,tribe,Size,incon,Older
100,6673,1,highlighter,Colour,incon,Older
100,7434,1,paper,Colour,incon,Older
100,4690,1,lion,Colour,incon,Older
100,4482,1,pencil,Size,incon,Older
100,4630,1,theatre,Size,incon,Older
100,5706,1,lighter,Size,incon,Older
100,6590,0,blackboard,Colour,incon,Older
100,5604,1,bread,Colour,incon,Older
100,3452,1,dove,Colour,incon,Older
100,4265,1,stool,Size,incon,Older
100,5068,1,chair,Size,incon,Older
100,4826,1,box,Size,incon,Older
100,6110,1,sunflower,Colour,cong,Older
100,4183,1,ham,Colour,cong,Older
100,3851,1,blood,Colour,cong,Older
100,6513,1,broccoli,Colour,cong,Older
100,4391,1,gin,Colour,cong,Older
100,5443,1,grass,Colour,cong,Older
100,5952,1,window,Size,cong,Older
100,5521,1,hammer,Size,cong,Older
100,3458,1,pen,Size,cong,Older
100,2578,1,orange,Size,cong,Older
100,2013,1,mouth,Size,cong,Older
100,3020,1,mop,Size,cong,Older
100,4446,1,coffee,Colour,cong,Older
100,3194,1,snow,Colour,cong,Older
100,3660,1,ketchup,Colour,cong,Older
100,3398,1,rhino,Colour,cong,Older
100,4018,1,butter,Colour,cong,Older
